product_id,product_name,category,price,discount_percentage,rating,rating_count,review_title,discounted_price,img_link,product_link,general_cat,category_numerical
B08GTYFC37,"SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto 2",Computers&Accessories|ExternalDevices&DataStorage|ExternalSolidStateDrives,384,0.68,4.4,41398,"Awesome speed,Speed in range 7** MBps to 9** MBps on MBP,Handy and fast,Great !,Simply wow,Overprice,very costaly,Speed is fast but....files get corrupt,Does what ot says!",124.67,https://m.media-amazon.com/images/I/41Iln5A+8HL._SY300_SX300_.jpg,https://www.amazon.in/SanDisk-Portable-Smartphone-Compatible-Warranty/dp/B08GTYFC37/ref=sr_1_392?qid=1672903014&s=computers&sr=1-392,ExternalDevices&DataStorage,5
B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,7.8,0.56,4.3,253105,"Good product,Affordable,Good,Reding speed is only under 22mb/s,Good product 👍,good,Good product and value for money,All about it is very good product in suitable price.",3.47,https://m.media-amazon.com/images/I/310mw9KTJvL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Cruzer-Blade-Flash-Drive/dp/B005FYNT3G/ref=sr_1_5?qid=1672902995&s=computers&sr=1-5,ExternalDevices&DataStorage,5
B01L8ZNWN2,"HP v236w USB 2.0 64GB Pen Drive, Metal",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,18,0.68,4.2,64273,"Solid and stylish, but too tight in usb port, average performance.,Good product,Slow,It works everywhere except for car stereo,ONLY 57 GB,Good,Good,Nice pen drive",5.7,https://m.media-amazon.com/images/I/31febYa30qL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-v236w-64GB-USB-Drive/dp/B01L8ZNWN2/ref=sr_1_21?qid=1672902995&s=computers&sr=1-21,ExternalDevices&DataStorage,5
B07SLMR1K6,"SanDisk Ultra Flair 64GB USB 3.0 Pen Drive, Multicolor",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,16.2,0.62,4.3,30058,"Great pendrive,Value for money,Good,Kaafi slow hai, heating issue bhi hai,Good and fast drive,It is best pendrive at this prize.,Satisfactory with a bit heating issue.,Average",6.23,https://m.media-amazon.com/images/I/317KlchuxeL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Ultra-Flair-USB-64GB/dp/B07SLMR1K6/ref=sr_1_52?qid=1672902997&s=computers&sr=1-52,ExternalDevices&DataStorage,5
B07JJFSG2B,SanDisk Ultra 128 GB USB 3.0 Pen Drive (Black),Computers&Accessories|ExternalDevices&DataStorage|PenDrives,30,0.64,4.3,55747,"Speed is not as expected.,SanDisk Ultra 128 GB USB 3.0 Pen Drive,Good,Good,Nice product,Good but....,Nice but slow,some glich happening otherwise good",10.67,https://m.media-amazon.com/images/I/31YFd-LQ8rL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Ultra-128-Drive-Black/dp/B07JJFSG2B/ref=sr_1_66?qid=1672902997&s=computers&sr=1-66,ExternalDevices&DataStorage,5
B0819ZZK5K,SanDisk Ultra Dual Drive Go USB Type C Pendrive for,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,33.6,0.6,4.3,53464,"Fast, but heats up and throttles...,Its a Useful One.,Good product at this price range,It's looking good and fast,Storage issue,Worth,Good,Very good",13.31,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/410l0pKc2OL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Ultra-Drive-Pendrive-Mobile/dp/B0819ZZK5K/ref=sr_1_99?qid=1672903000&s=computers&sr=1-99,ExternalDevices&DataStorage,5
B084PJSSQ1,SanDisk Ultra Dual Drive Luxe USB Type C Flash Drive,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,36,0.57,4.3,23022,"Ya Nice..value for money..,Overall decent Product,Great deal for 1200,Good but heats up a little and error issues,Fast and efficient loved it,Does the job,Very good,superb",15.59,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41IZ3JvOvwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Ultra-Drive-Flash-128GB/dp/B084PJSSQ1/ref=sr_1_119?qid=1672903000&s=computers&sr=1-119,ExternalDevices&DataStorage,5
B01N6LU1VF,SanDisk Ultra Dual 64 GB USB 3.0 OTG Pen Drive,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,16.8,0.59,4.3,189104,"It takes Forever - to transfer anything. Maybe I - misunderstood ""Ultra"" or somebody missed ""Ultra-Slow"" in the model tag line.,Comprehensive Review of Product, Company & Seller,Desigh and usage,Good purchase not best,Sd card,Good Quality product,Pendrive Quality to Aacchi H Par , Storage 64 Gb Ki jagah 61 Gb Hi Milta H 3Gb Kam Milta H,Good",6.95,https://m.media-amazon.com/images/I/41sAt4BZydL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Ultra-Dual-64GB-Drive/dp/B01N6LU1VF/ref=sr_1_145?qid=1672903002&s=computers&sr=1-145,ExternalDevices&DataStorage,5
B01EZ0X3L8,"SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,19.8,0.56,4.3,82356,"Average pendrive with mobile connectivity,2 in 1 type c and usb,Worth for money,Fine purchase,Great to store memories and notes,Nice,Value for Money.,Very good product",8.75,https://m.media-amazon.com/images/I/315HWKLDHlL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Ultra-SDDDC2-064G-G46-Drives-Silver/dp/B01EZ0X3L8/ref=sr_1_196?qid=1672903005&s=computers&sr=1-196,ExternalDevices&DataStorage,5
B08JD36C6H,Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,5.4,0.22,4.1,18656,"BEST VALUE,Good product,Good,Good,Very good product by Kingston. But size of pen drive may reduce.,Nice product with 5 years warranty in 250 rupees,Good product,Not up to the it's Specs",4.19,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21e4IoLXBFL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Kingston-DataTraveler-Exodia-DTX-Flash/dp/B08JD36C6H/ref=sr_1_272?qid=1672903008&s=computers&sr=1-272,ExternalDevices&DataStorage,5
B01LYLJ99X,HP v222w 64GB USB 2.0 Pen Drive (Silver),Computers&Accessories|ExternalDevices&DataStorage|PenDrives,15.6,0.65,4.2,4959,"Unhappy with storage.. actual storage is 57Gb,Most amazing sound , Really unbeatable better than any  another similar products  .,Nice,Esy to use,Pendrive,Nice and small,Value for money,Good",5.39,https://m.media-amazon.com/images/I/31cOcZC4n7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-v222w-Flash-Drive-64GB/dp/B01LYLJ99X/ref=sr_1_488?qid=1672903019&s=computers&sr=1-488,ExternalDevices&DataStorage,5
B0B2RBP83P,"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD",Computers&Accessories|Laptops|TraditionalLaptops,718.68,0.38,4,323,"Value for money laptop for normal usage,Works well, no issues,Worth it,RAM upgradability an issue,Value for Money,Kopalli,Excellent product....worth it...,Battery 3 h",446.96,https://m.media-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81X800LGIN/dp/B0B2RBP83P/ref=sr_1_492?qid=1672903019&s=computers&sr=1-492,Laptops,11
B08L879JSN,Acer EK220Q 21.5 Inch (54.61 cm) Full HD (1920x1080) VA,Computers&Accessories|Monitors,165,0.54,4.2,2014,"Good monitor in this price range,My Best Buy in 2022,Average product for daily use. And some gaming.,its a good 1080 monitor,Nice product,price relaetd issue,Worth monitor this price,Decent monitor at this price with limitation",75.59,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41m4oS2gbcL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-Features-Bluelight-Flickerless-Comfyview/dp/B08L879JSN/ref=sr_1_135?qid=1672903001&s=computers&sr=1-135,Monitors,13
B08J82K4GX,"Samsung 24-inch(60.46cm) FHD Monitor, IPS, 75 Hz, Bezel Less Design,",Computers&Accessories|Monitors,229.32,0.47,4.3,2623,"Good one,, bright!,Great product altogether,Good but there are better options,Good monitor but bad build quality with some dumb design choices,Very nice👌👌👌👌👌,Overall good. Value for money,Good,Perfect monitor for editing and casual gaming",121.19,https://m.media-amazon.com/images/I/417vDmMtbpL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Samsung-inch-Bezel-Flicker-Monitor-LF24T350FHWXXL/dp/B08J82K4GX/ref=sr_1_379?qid=1672903013&s=computers&sr=1-379,Monitors,13
B08HLZ28QC,Oakter Mini UPS for 12V WiFi Router Broadband Modem |,Computers&Accessories|NetworkingDevices,41.88,0.66,4.1,11716,"Very useful product - but hardware is not so sturdy,Great Customer Support,Overall a good Indian product.,Really good to help internet running during power cuts,Good product and effective customer support,Value for money,Does Not support 4 hours as per the description,No backup at all",14.39,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31PfpEPlg-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Mini-UPS-Router-WiFi-12V/dp/B08HLZ28QC/ref=sr_1_83?qid=1672902998&s=computers&sr=1-83,NetworkingDevices,14
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300",Computers&Accessories|NetworkingDevices|DataCards&Dongles,39,0.35,3.8,11213,"Missing Cable, User Manual and Weak Network,Good,Nice,Home use product only,Good,Not usable for office work,Easy to use.,Bad experience",25.19,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31pnooau8vS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Airtel-DigitalTV-Hotspot-Router-ongle/dp/B08KHM9VBJ/ref=sr_1_266?qid=1672903008&s=computers&sr=1-266,NetworkingDevices,14
B098K3H92Z,"TP-Link USB Bluetooth Adapter for PC, 5.0 Bluetooth Dongle Receiver",Computers&Accessories|NetworkingDevices|NetworkAdapters|BluetoothAdapters,10.79,0.33,4.3,95116,"**UPDATE MARCH2021**Decent for a USB 2.0 Device but don't expect anything above SBC *FALSE*aptX,Works very well, for Linux too,Using it to connect with ps5 controller on pc, no issues !,Not bad,Nice product with some cons,Overall good product 👌,Okay if on tight budget,Nice",7.19,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31TZq2dY-hL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Bluetooth-Receiver-UB500-Controllers/dp/B098K3H92Z/ref=sr_1_117?qid=1672903000&s=computers&sr=1-117,NetworkingDevices,14
B08FYB5HHK,TP-Link UE300C USB Type-C to RJ45 Gigabit Ethernet Network Adapter/RJ45,Computers&Accessories|NetworkingDevices|NetworkAdapters|PowerLANAdapters,23.99,0.4,4.5,22420,"Easy to use,Working fine - but errors while using USB and Ethernet adapter together.,Speed is just awesome go for it,Best price to buy,Awesome product,Overall good,Drains battery if you use on smartphones,Excellent product but it has 1 major and 1 minor inconvenience",14.39,https://m.media-amazon.com/images/I/21uJX5AqizL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-UE300C-Ethernet-Ultrabook-Chromebook/dp/B08FYB5HHK/ref=sr_1_395?qid=1672903014&s=computers&sr=1-395,NetworkingDevices,14
B008IFXQFU,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,11.99,0.5,4.2,179691,"Works on linux for me. Get the model with antenna.,Does what it say but other brands available at lesser price,Easy Handle,Great product,Perfect working,Speed is perfect,Great Design, Build, Connectivity Range, Packaging and other features but no linux support since v2,Very good",5.99,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31e6ElWRymL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-TL-WN725N-150Mbps-Wireless-Adapter/dp/B008IFXQFU/ref=sr_1_10?qid=1672909124&s=electronics&sr=1-10,NetworkingDevices,14
B07KRCW6LZ,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,19.19,0.38,4.3,12093,"Dual Bandwidth,It's good,Simple and effective,Easy plug and play,Only 200mbps support,Great Device for Old Laptops,Good device but be careful for a defective one.,Excellent Speeds and Coverage!",11.99,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31EHCPHbSlL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Archer-T2U-Nano-Wireless/dp/B07KRCW6LZ/ref=sr_1_47?qid=1672909125&s=electronics&sr=1-47,NetworkingDevices,14
B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,14.5,0.58,4.1,8131,"good tool to use for,Brand is always good,Overall good and a better experience,It is useful to me.,Works well with cpplus dvr,Good,Its not plug an play u need to install the driver and will support till 2.4 Ghz not above that,Surveillance Camera In My House",6.08,https://m.media-amazon.com/images/I/31+NwZ8gb1L._SX300_SY300_.jpg,https://www.amazon.in/D-Link-DWA-131-Wireless-Adapter-Black/dp/B002PD61Y4/ref=sr_1_50?qid=1672909126&s=electronics&sr=1-50,NetworkingDevices,14
B07P681N66,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,26.39,0.45,4.4,24780,"Works flawlessly on Ubuntu 22.04 (if installed correctly),Best for kali. Do not read another review.,Nice product,From 0 to 70 …,Good External Wifi Signal Provider,Superb,Awesome and easy to use,Good product",14.39,https://m.media-amazon.com/images/I/216Q4FqmZVL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Wireless-Adapter-Archer-T2U/dp/B07P681N66/ref=sr_1_54?qid=1672909126&s=electronics&sr=1-54,NetworkingDevices,14
B0088TKTY2,TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,16.79,0.54,4.2,179691,"Works on linux for me. Get the model with antenna.,Does what it say but other brands available at lesser price,Easy Handle,Great product,Perfect working,Speed is perfect,Great Design, Build, Connectivity Range, Packaging and other features but no linux support since v2,Very good",7.79,https://m.media-amazon.com/images/I/41jxZkzNcnL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-TL-WN823N-300Mbps-Wireless-N-Adapter/dp/B0088TKTY2/ref=sr_1_61?qid=1672909126&s=electronics&sr=1-61,NetworkingDevices,14
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,9.6,0.66,3.6,10134,"Will not work with new system,Veri good,Ok product,Access wifi signal.,👍,very good,Good Product,8139EU based okayish but low reception",3.23,https://m.media-amazon.com/images/I/31mgo4D-kPL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Receiver-300Mbps-802-11b-Wireless-Network/dp/B0141EZMAI/ref=sr_1_99?qid=1672909129&s=electronics&sr=1-99,NetworkingDevices,14
B093QCY6YJ,ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,4.19,0.17,3.7,1977,"Good product,Best produced,Working well as of now,Money worth,Good equipment,Writing after one month use. Working okay no issues till now,Nice product,Easy piece of great product",3.48,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/317-HiMYIgS._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/ZEBRONICS-ZEB-USB150WF1-Supports-encryption-Standards/dp/B093QCY6YJ/ref=sr_1_104?qid=1672909129&s=electronics&sr=1-104,NetworkingDevices,14
B00V4BGDKU,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,22.79,0.42,4.5,22420,"Easy to use,Working fine - but errors while using USB and Ethernet adapter together.,Speed is just awesome go for it,Best price to buy,Awesome product,Overall good,Drains battery if you use on smartphones,Excellent product but it has 1 major and 1 minor inconvenience",13.19,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/219039qa+PL._SY300_SX300_.jpg,https://www.amazon.in/TP-Link-TL-UE300-Gigabit-Ethernet-Network/dp/B00V4BGDKU/ref=sr_1_110?qid=1672909129&s=electronics&sr=1-110,NetworkingDevices,14
B0859M539M,TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,35.99,0.43,4.4,24780,"Works flawlessly on Ubuntu 22.04 (if installed correctly),Best for kali. Do not read another review.,Nice product,From 0 to 70 …,Good External Wifi Signal Provider,Superb,Awesome and easy to use,Good product",20.39,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21jLkYGoSEL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-LINK-T3U-Wireless-MU-MIMO-Supports/dp/B0859M539M/ref=sr_1_160?qid=1672909131&s=electronics&sr=1-160,NetworkingDevices,14
B002SZEOLG,TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,16.07,0.44,4.2,179692,"Works on linux for me. Get the model with antenna.,Does what it say but other brands available at lesser price,Easy Handle,Great product,Perfect working,Speed is perfect,Great Design, Build, Connectivity Range, Packaging and other features but no linux support since v2,Very good",8.99,https://m.media-amazon.com/images/I/31Wb+A3VVdL._SY300_SX300_.jpg,https://www.amazon.in/TP-Link-TL-WN722N-150Mbps-Wireless-Adapter/dp/B002SZEOLG/ref=sr_1_162?qid=1672909131&s=electronics&sr=1-162,NetworkingDevices,14
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,4.79,0.38,3.4,4642,"Install CSR Driver For Advanced Features + Stability (More Than Just Bluetooth),Thik h,Driver installation CD was missing from the package.,Not compatible for office usage,Spr,THIS IS MY 2ND ORDER,Waste of time & Money , Not recommend,Wrong product delivered.",2.99,https://m.media-amazon.com/images/I/41c5wGlZyPS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/GENERIC-Ultra-Mini-Bluetooth-Dongle-Adapter/dp/B0117H7GZ6/ref=sr_1_173_mod_primary_new?qid=1672909133&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-173,NetworkingDevices,14
B07M69276N,TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,29.99,0.44,4.4,23169,"Good device and makes your laptop to utilize maximum wifi speed.,Good Product, worth of buying,Best to recieve 5g or fiber speed,Good,This is really a good Wifi-Adpater and a life saver,Wifi 5 speeds are amazing!,Booster speed,Best Product to Buy",16.79,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31IdziegWVL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Archer-T3U-Wireless-MU-MIMO/dp/B07M69276N/ref=sr_1_190?qid=1672909133&s=electronics&sr=1-190,NetworkingDevices,14
B09LHXNZLR,"Skadioo WiFi Adapter for pc | Car Accessories, WiFi Dongle",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,5.99,0.6,3.7,612,"Good,Very nice,Best quality,Not bad,Best WiFi module,good,Working fine,Good Product",2.39,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31HMoFzGZjL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Skadioo-Accessories-Receiver-Compatible-dongle/dp/B09LHXNZLR/ref=sr_1_195?qid=1672909134&s=electronics&sr=1-195,NetworkingDevices,14
B08G43CCLC,NK STAR 950 Mbps USB WiFi Adapter Wireless Network Receiver,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,11.99,0.78,4.2,163,"Thank you,Satisfying product,Keeps disconnecting,Very nice product essy to use,Very nice,Nice and compatible product,Good,Solid product hai",2.62,https://m.media-amazon.com/images/I/31+EyQ3FtIL._SY300_SX300_.jpg,https://www.amazon.in/NK-STAR-USB-Wireless-Receiver/dp/B08G43CCLC/ref=sr_1_470?qid=1672909147&s=electronics&sr=1-470,NetworkingDevices,14
B07KRCW6LZ,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,19.19,0.38,4.3,12093,"Dual Bandwidth,It's good,Simple and effective,Easy plug and play,Only 200mbps support,Great Device for Old Laptops,Good device but be careful for a defective one.,Excellent Speeds and Coverage!",11.99,https://m.media-amazon.com/images/I/31EHCPHbSlL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Archer-T2U-Nano-Wireless/dp/B07KRCW6LZ/ref=sr_1_313?qid=1672903011&s=computers&sr=1-313,NetworkingDevices,14
B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,14.5,0.58,4.1,8131,"good tool to use for,Brand is always good,Overall good and a better experience,It is useful to me.,Works well with cpplus dvr,Good,Its not plug an play u need to install the driver and will support till 2.4 Ghz not above that,Surveillance Camera In My House",6.08,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31+NwZ8gb1L._SX300_SY300_.jpg,https://www.amazon.in/D-Link-DWA-131-Wireless-Adapter-Black/dp/B002PD61Y4/ref=sr_1_327?qid=1672903011&s=computers&sr=1-327,NetworkingDevices,14
B07P681N66,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,26.39,0.45,4.4,24780,"Works flawlessly on Ubuntu 22.04 (if installed correctly),Best for kali. Do not read another review.,Nice product,From 0 to 70 …,Good External Wifi Signal Provider,Superb,Awesome and easy to use,Good product",14.39,https://m.media-amazon.com/images/I/216Q4FqmZVL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Wireless-Adapter-Archer-T2U/dp/B07P681N66/ref=sr_1_341?qid=1672903012&s=computers&sr=1-341,NetworkingDevices,14
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,9.6,0.66,3.6,10134,"Will not work with new system,Veri good,Ok product,Access wifi signal.,👍,very good,Good Product,8139EU based okayish but low reception",3.23,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31mgo4D-kPL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Receiver-300Mbps-802-11b-Wireless-Network/dp/B0141EZMAI/ref=sr_1_498?qid=1672903019&s=computers&sr=1-498,NetworkingDevices,14
B00KXULGJQ,TP-Link AC750 Wifi Range Extender | Up to 750Mbps |,Computers&Accessories|NetworkingDevices|Repeaters&Extenders,65.99,0.66,4.2,49551,"Works as advertised,Good product,good,The Product works as described and is super useful,Not good range,Goog item,Does increases range and speed of Internet,ONE TIME INVESTMENT",22.67,https://m.media-amazon.com/images/I/312J9hg8ypL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tp-Link-300Mbps-AC750-Range-Extender/dp/B00KXULGJQ/ref=sr_1_57?qid=1672902997&s=computers&sr=1-57,NetworkingDevices,14
B00A0VCJPI,"TP-Link TL-WA850RE Single_Band 300Mbps RJ45 Wireless Range Extender, Broadband/Wi-Fi Extender,",Computers&Accessories|NetworkingDevices|Repeaters&Extenders,29.99,0.41,4.2,156638,"Okay to use,Worthy product ...!!!!👍,Single band. 2.4 ghz only,Difficult,Valued for money,So far all is good,Ok,it’s for 2.4Ghz",17.63,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21n1BGPOHBL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-TL-WA850RE-300Mbps-Universal-Extender/dp/B00A0VCJPI/ref=sr_1_127?qid=1672903001&s=computers&sr=1-127,NetworkingDevices,14
B00EYW1U68,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),Computers&Accessories|NetworkingDevices|Repeaters&Extenders,43.19,0.56,4.2,16182,"Good wifi extender,Value for money!,Nice Product,very satisfied,Does the job,The product seems to be decent and good.,Good for home use,Extender is good but no 5G",19.19,https://m.media-amazon.com/images/I/31aoDL5YfNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-TL-WA855RE-Wi-Fi-Range-Extender/dp/B00EYW1U68/ref=sr_1_462?qid=1672903018&s=computers&sr=1-462,NetworkingDevices,14
B07GVR9TG7,TP-Link Archer AC1200 Archer C6 Wi-Fi Speed Up to 867,Computers&Accessories|NetworkingDevices|Routers,59.99,0.5,4.4,35024,"Excellent offering from TP-Link,Signal disconnected,Bad packaging from Amazon,Good product for that money,The WiFi range got increased, compare to my old Router!,Very good router in this price segment,Good Product,Wifi router",29.99,https://m.media-amazon.com/images/I/41VDUqScJFL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Archer-C6-Wireless-MU-MIMO/dp/B07GVR9TG7/ref=sr_1_84?qid=1672902998&s=computers&sr=1-84,NetworkingDevices,14
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed,Computers&Accessories|NetworkingDevices|Routers,20.39,0.32,4.2,122478,"Received defective item update: better now,Good product,Good connectivity,Good 👍,Go 4 it.....,Easy to Install,Nice product.,Works good",13.79,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/314QZXF1dHL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-TL-WR845N-300Mbps-Wireless-N-Router/dp/B01HGCLUH6/ref=sr_1_165?qid=1672903002&s=computers&sr=1-165,NetworkingDevices,14
B0759QMF85,"TP-Link AC750 Dual Band Wireless Cable Router, 4 10/100 LAN",Computers&Accessories|NetworkingDevices|Routers,28.79,0.36,4.3,68409,"Con = no bandwidth control,Setup is smooth and easy,Good coverage,as money as goods,The signal reach could be better,overall is ok,Product,Class product from TP-Link! A worthy investment.",18.35,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41c7bJo7ooL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Archer-C20-Wireless-Router/dp/B0759QMF85/ref=sr_1_187?qid=1672903004&s=computers&sr=1-187,NetworkingDevices,14
B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup,Computers&Accessories|NetworkingDevices|Routers,35.99,0.5,4.5,8656,"Cute one,Received today and installed.Observing performance.,Provides 1-30 to 2 hours backup,Perfect modem and router UPS,Nice product with some drawbacks,Shandaar Jabardast Zindaabad,As expected,Excellent product for apartments with DG backup.",17.99,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31VtFl2O33L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Cuzor-Router-Switching-Moisture-Resistant/dp/B07ZKD8T1Q/ref=sr_1_246?qid=1672903007&s=computers&sr=1-246,NetworkingDevices,14
